,Code,Name,Code_1,Type,Realm,Inhabitant,Mapped,Crosslist,Comments,English,Westron,Quenya,Sindarin,Khuzdul,Rohirric,Other,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,SHAPE_Leng,SHAPE_Area,F15,Range,F30,Status,layer,path,River,Outflow,Tributary,Id,Name_1,Owner,F12,F13,Maker,Occupant,Created,geometry
394,BU085,Warning beacons of Gondor,BU085,Building,Gondor,Gondorians,x,,"Series of points; should have a southern counterpart, but its location is unknown",Warning beacons of Gondor,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3837003.18437624 2042877.864495054)
395,BU085,Warning beacons of Gondor,BU085,Building,Gondor,Gondorians,x,,"Series of points; should have a southern counterpart, but its location is unknown",Warning beacons of Gondor,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3864651.326524578 2030755.833990682)
396,BU085,Warning beacons of Gondor,BU085,Building,Gondor,Gondorians,x,,"Series of points; should have a southern counterpart, but its location is unknown",Warning beacons of Gondor,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3894178.885463506 2020013.7290591374)
397,BU086,Wellinghall,BU086,Building,Fangorn Forest,"Ents, Treebeard",x,CA015,,"""hall (under or behind) the outflow of the spring of Entwash""",,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3546277.5647378936 2331799.352730412)
398,BU088,Withy-weir,BU088,Building,Arnor,,x,,,Withy-weir,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3141125.990637295 2687387.054590624)
399,BU029,White Towers,BU029,Tower,Lindon,Elves,x,,Includes Elostirion (BU015) along with two other towers,White Towers,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (2895744.1326340884 2713070.6609623767)
400,BU006,Old Guesthouse,BU006,Inn,Gondor,Gondorians,x,MA013,,Old Guesthouse,,,Sennas laur,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3956761.6435606107 1952297.756707102)
401,BU089,Black Pits,BU089,Building,Mordor,"	Sauron, Nazgûl, Orcs",x,MO003,,Black Pits,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (4159229.0594287515 2047307.7151657753)
402,BU090,Eagle's Eyrie,BU090,Eyrie,Misty Mountains,Eagles,x,,,Eagle's Eyrie,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3758206.616348386 2838328.6694413684)
403,BU085,Warning beacons of Gondor,BU085,Building,Gondor,Gondorians,x,,"Series of points; should have a southern counterpart, but its location is unknown",Warning beacons of Gondor,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3926642.6688190475 2017738.5492336974)
404,BU085,Warning beacons of Gondor,BU085,Building,Gondor,Gondorians,x,,"Series of points; should have a southern counterpart, but its location is unknown",Warning beacons of Gondor,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3954957.3350576535 2009311.4863210283)
405,CA003,Brockenbores,CA003,,,,x,SH011,,"Brockenbores; Brockenborings; ""badger-burrowings""",,,,,,,,,,,,,,,,,,,,,,,,,,,Cave_entrances,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Cave_entrances.shp,,,,,,,,,,,,POINT (3108919.0774394646 2750970.3823230118)
406,CA006,Front Porch,CA006,,,,x,,,Front Porch,,,,,,,,,,,,,,,,,,,,,,,,,,,Cave_entrances,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Cave_entrances.shp,,,,,,,,,,,,POINT (3702268.9098573104 2822508.785145767)
407,CA007,Glittering Caves,CA007,,,,x,RH024,,"Glittering Caves; ""caves of glory""; ""Caverns of Helm's Deep""",,,"Aglarond (""caves of glory"")",,"Glæmscrafu (""Caverms of Helm's Deep"")",,,,,,,,,,,,,,,,,,,,,,Cave_entrances,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Cave_entrances.shp,,,,,,,,,,,,POINT (3492295.1565249264 2200152.507103201)
408,CA008,Henneth Annûn,CA008,,,,x,FA004,,"""Window of the Sunset""/""Window of the West""",,,Henneth Annûn,,,,,,,,,,,,,,,,,,,,,,,,Cave_entrances,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Cave_entrances.shp,,,,,,,,,,,,POINT (3989860.323611632 2043698.645059932)
409,CA013,Shelob's Lair,CA013,,,,x,MO023,,Shelob's Lair,,,"Torech Ungol (""tunnel of the spider"")",,,,,,,,,,,,,,,,,,,,,,,,Cave_entrances,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Cave_entrances.shp,,,,,,,,,,,,POINT (4069869.2930398956 1988146.926005315)
410,CA014,Troll's Cave,CA014,,,,x,,,Troll's Cave,,,,,,,,,,,,,,,,,,,,,,,,,,,Cave_entrances,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Cave_entrances.shp,,,,,,,,,,,,POINT (3581353.996463321 2752489.1352729797)
411,CA015,Wellinghall,CA015,,,,x,BU086,,"""hall (under or behind) the outflow of the spring of Entwash""",,,,,,,,,,,,,,,,,,,,,,,,,,,Cave_entrances,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Cave_entrances.shp,,,,,,,,,,,,POINT (3546277.5647378936 2331799.35283041)
412,DO002,Argonath,DO002,,Gondor,,x,GD004,,Pillars of the Kings; Gates of Argonath; Gates of the Kings; Gates of Gondor,,,Argonath,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,Abandoned,,,Isildur and Anárion,,,POINT (3902390.3956116587 2223226.2187046185)
413,DO002,Argonath,DO002,,Gondor,,x,GD004,,Pillars of the Kings; Gates of Argonath; Gates of the Kings; Gates of Gondor,,,Argonath,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,Abandoned,,,Isildur and Anárion,,,POINT (3905882.902636692 2222908.7179568857)
414,DO003,Back Door,DO003,,Erebor,,x,,,Back Door,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,Dwarves,,,,,,POINT (4040680.4430452064 2907993.067272637)
415,DO004,Black Gate,DO004,,Mordor,,x,FT005; MO002,,Black Gate; Gate of Mordor,,,"Morannon (""Black Gate"")",,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,Sauron,,,Sauron,,,POINT (4052198.660548985 2156056.313462682)
416,DO005,Buckland Gate,DO005,,The Shire,,x,SH098,,Buckland Gate; Hay Gate; North Gate,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,Hobbits of Buckland,,,,,,POINT (3134801.7422784492 2726065.203523107)
417,DO006,Causeway Forts,DO006,,Gondor,,x,GD015,,Causeway Forts,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,Gondor,,,,,,POINT (3974853.4818821847 1961923.4016224481)
418,DO007,Dark Door,DO007,,King of the Dead's domain,,x,RH004,,Dark Door; Gates of the Dead; Forbidden Door,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,King of the Dead,,,,,,POINT (3579676.199439533 2116219.0092210285)
419,DO009,Doors of Durin,DO009,,Khazad-dûm,,x,,,Doors of Durin; West-gate; West-door of Moria; Elven Door; Moria Gate,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,Dwarves,,,Celebrimbor and Narvi,,,POINT (3545477.4287696183 2499716.7996864505)
420,DO011,Fen Hollen,DO011,,Gondor,,x,MA004,,"Steward's Door; Closed Door; ""shut door""",,,Fen Hollen,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,A porter,,,,,,POINT (3955900.5513023734 1953757.4080668017)
421,DO012,Forannest,DO012,,Gondor,,x,GD040,,"""North Entrance""",,,Forannest,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,Ingold,,,,,,POINT (3966066.183928825 1972843.6303246692)
422,DO013,Forest Gate,DO013,,Mirkwood,,x,,,Forest Gate,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,,,,,,,POINT (3810851.733981505 2885561.527865503)
423,DO014,Front Gate,DO014,,Erebor,,x,,,Front Gate; Gate of Erebor,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,Dwarves; Smaug,,,Dwarves,,,POINT (4055521.6722019166 2900853.258548051)
424,DO017,Gate of Isengard,DO017,,Rohan; Saruman's domain,,x,RH023,,Gate of Isengard,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,Saruman,,,,,,POINT (3490155.548177168 2294703.233637482)
425,DO028,Goblin-gate,DO028,,Goblin-town,,x,,,Goblin-gate; Back-door,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,Orcs of the Misty Mountains,,,Orcs of the Misty Mountains,,,POINT (3762915.0518732443 2833925.1452663094)
426,DO030,Great Gate of Minas Tirith,DO030,,Gondor,,x,MA005,,Great Gate of Minas Tirith,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,Ruler of Gondor,,,Gondorians,,,POINT (3957654.880113557 1953185.175561007)
427,DO031,Great Gates,DO031,,Khazad-dûm,,x,,,Great Gates; East Gates; Dimrill Gate; Moria Gate,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,,,,,,,POINT (3670925.002117403 2546315.3123150207)
428,DO032,Helm's Gate,DO032,,Rohan,,x,RH052,,Helm's Gate,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,Rohan,,,Rohirrim,,,POINT (3498186.5232550427 2200331.2855737694)
429,DO036,Undergate,DO036,,Mordor,,x,MO038,,Undergate,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,Orcs,,,,,,POINT (4071018.3694507256 1988072.4220175818)
430,DO037,West-gate of Bree,DO037,,Bree-land,,x,,,West-gate of Bree,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors_Gates,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Doors_Gates.shp,,,,,,Bree-folk,,,,,,POINT (3191481.5983473435 2733822.7073460035)
431,FA004,Henneth Annûn,FA004,,Gondor,,x,CA008,,"""Window of the Sunset""/""Window of the West""",,,Henneth Annûn,,,,,,,,,,,,,,,,,,,,,,,,Falls,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Falls.shp,,,,,,,,,,,,POINT (3989860.323611632 2043698.645059932)
432,FA007,Rauros,FA007,,Mordor Adjacent Lands,,x,GD085,,"""roaring spray""; ""Rush-rain""/""Roar-rain""",,,Rauros,,,,,,,,,,,,,,,,,,,,,,,,Falls,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Falls.shp,,,,,,,,,,,,POINT (3898941.8176793903 2177626.97861154)
433,FA008,Stair Falls,FA008,,Khazad-dûm,,x,,,Stair Falls,,,,,,,,,,,,,,,,,,,,,,,,,,,Falls,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Falls.shp,,,,,,,,,,,,POINT (3545264.286504708 2499398.370738875)
434,FJ002,Crossings of Erui,FJ002,,Gondor,,x,GD021,,Crossings of Erui,,,Thraid Erui,,,,,,,,,,,,,,,,,,,,,,,,Fords,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fords.shp,,,,,,,,,,,,POINT (3928389.328131497 1906417.8341602348)
435,FJ003,Entwade,FJ003,,Rohan,,x,RH017,,"Entwade; Ent ""ford""",,,,,Endwaed,,,,,,,,,,,,,,,,,,,,,,Fords,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fords.shp,,,,,,,,,,,,POINT (3672317.73348812 2194598.3369175754)
436,FJ006,Ford of Bruinen,FJ006,,Rivendell,,x,,Under the power of Elrond,Ford of Bruinen; Ford of Loudwater; Ford of Rivendell,,,[ford of] Bruinen,,,,,,,,,,,,,,,,,,,,,,,,Fords,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fords.shp,,,,,,,,,,,,POINT (3597155.250461988 2763462.0467665307)
437,FJ007,Ford of Carrock,FJ007,,Rhovanion,Beornings,x,,,Ford of Carrock,,,,,,,,,,,,,,,,,,,,,,,,,,,Fords,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fords.shp,,,,,,,,,,,,POINT (3804320.0258568153 2820039.984452203)
438,FJ008,Fords of Isen,FJ008,,Rohan,Rohirrim,x,RH022,,"Fords of Isen; ""fords of iron""",,,Ethraid Engrin (singular Athrad Angren),,,,,,,,,,,,,,,,,,,,,,,,Fords,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fords.shp,,,,,,,,,,,,POINT (3490483.9771230966 2229608.5655539036)
439,FJ009,Crossings of Poros,FJ009,,"Gondor, South Gondor (Harondor)",,x,GD022,,Crossings of Poros; Fords of Poros,,,,,,,,,,,,,,,,,,,,,,,,,,,Fords,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fords.shp,,,,,,,,,,,,POINT (3994788.5764003024 1758243.9850538373)
440,FJ010,North Undeep,FJ010,,Rohan/Brown Lands,,x,,,North Undeep,,,,,,,,,,,,,,,,,,,,,,,,,,,Fords,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fords.shp,,,,,,,,,,,,POINT (3808018.827947885 2402055.8977641985)
441,FJ011,Old Ford,FJ011,,Rhovanion,,x,,Bridge disappeared by end of the Third Age; the crossing is just a ford,Old Ford,,,,,,,,,,,,,,,,,,,,,,,,,,,Fords,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fords.shp,,,,,,,,,,,,POINT (3813163.292000957 2799905.8713668436)
442,FJ013,Sarn Ford,FJ013,,The Shire,Rangers of the North (pre-War of the Ring); Ringwraiths,x,,,"""Stony Ford""",,,Half-translation of Sarn Athrad,,,,,,,,,,,,,,,,,,,,,,,,Fords,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fords.shp,,,,,,,,,,,,POINT (3107316.9751032144 2579080.1406210028)
443,FJ014,South Undeep,FJ014,,Rohan/Brown Lands,,x,,,South Undeep,,,,,,,,,,,,,,,,,,,,,,,,,,,Fords,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fords.shp,,,,,,,,,,,,POINT (3869532.1624210477 2336431.0136679076)
444,FJ015,Tharbad,FJ015,,Abandoned,Uninhabited,x,,Bridge is ruined and hazardous; town appears as TO093,"""road-crossing""; ""the Stepping Stones""",,,Tharbad,,,,,,,,,,,,,,,,,,,,,,,,Fords,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fords.shp,,,,,,,,,,,,POINT (3262645.34133178 2447026.3348607905)
445,FT004,Barad-dûr,FT004,Tower,Mordor,"Sauron, Nazgûl, Orcs",x,BU011; MO001,,"""Dark Tower""",,,Barad-Dûr,,,Lugbúrz (Black Speech),,,,,,,,,,,,,,,,,,,,,Fortresses,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fortresses.shp,,,,,,,,,,,,POINT (4159292.4814183116 2047241.569376666)
446,FT005,Black Gate,FT005,Gate,Mordor,Gondorians (originally); Orcs (during the War of the Ring),x,DO004; MO002,,Black Gate,,,Morannon,,,,,,,,,,,,,,,,,,,,,,,,Fortresses,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fortresses.shp,,,,,,,,,,,,POINT (4052198.660548985 2156056.313462682)
447,FT006,Carchost,FT006,Tower,Mordor,Gondorians (originally); forces of Sauron (during the War of the Ring),x,BU013,,"""fang fort""",,,Carchost,,,,,,,,,,,,,,,,,,,,,,,,Fortresses,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fortresses.shp,,,,,,,,,,,,POINT (4054462.756476246 2156397.8467064574)
448,FT007,Carn Dûm,FT007,Fortress,Angmar,"The Witch-king, Orcs, Men of Darkness, Wolves, Trolls",x,TO019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fortresses,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fortresses.shp,,,,,,,,,,,,POINT (3391162.3941742405 3078938.8790301234)
449,FT008,Dol Guldur,FT008,Fortress,Mirkwood,"Sauron, forces of Sauron, Khamûl",x,BU037; HI005,,"""Hill of Sorcery""",,,Dol Guldur,,,,,,,,,,,,,,,,,,,,,,,,Fortresses,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fortresses.shp,,,,,,,,,,,,POINT (3868943.851817906 2532517.835186474)
450,FT009,Dunharrow,FT009,Fortified refuge,Rohan,Rohirrim,x,RH010,,"""the heathen fane on the hillside""",Dunharrow,,,,Dúnharg/Dūnhaerg,,,,,,,,,,,,,,,,,,,,,,Fortresses,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fortresses.shp,,,,,,,,,,,,POINT (3578891.337068744 2120746.6141756587)
451,FT010,Durthang,FT010,Fortress,Mordor,Gondorians (originally); Orcs (during the War of the Ring),x,BU039; MO009,,"""Dark oppression""",,,Durthang,,,,,,,,,,,,,,,,,,,,,,,,Fortresses,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fortresses.shp,,,,,,,,,,,,POINT (4028880.520387806 2088051.431858208)
452,FT012,Fornost Erain,FT012,City/Fortress,Arthedain,Dúnedain,x,TO035,Abandoned T.A. 1974,"""Northern Fortress (of the) Kings""; Deadman's Dike (colloquial)",Norbury of the Kings,,Fornost Erain,,,,,,,,,,,,,,,,,,,,,,,,Fortresses,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fortresses.shp,,,,,,,,,,,,POINT (3177248.262990549 2814290.3820987493)
453,FT014,Helm's Deep,FT014,Defensive System,Rohan,Gondorians; Rohirrim,x,RH028; VA009,,Helm's Deep,,,,,,,,,,,,,,,,,,,,,,,,,,,Fortresses,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fortresses.shp,,,,,,,,,,,,POINT (3494059.0150345415 2199934.4098391086)
454,FT016,Hornburg,FT016,Fortress,Rohan,Gondorians; Rohirrim,x,RH031,,horn fortress,,,,,"Hornburg; Súthburg (""southern fortress""; former name)",,,,,,,,,,,,,,,,,,,,,,Fortresses,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Fortresses.shp,,,,,,,,,,,,POINT (3494059.0150345415 2199934.4098391086)
